NUM_Thefts,hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
3.368,500 PACIFIC ST,Arterial,49.642,0.022324740953683,0.0651373474245553,0.0,0.0232269564282685,0.061085051311123,0.0511895373675699,0.0539136078438758,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.595,500 HORNBY ST,Arterial,51.212,0.0033645040935886,0.0671974931831482,7.758355166637831e-07,0.0121092960980697,0.0206807040093058,0.0482531170882962,0.0185470633997372,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0
3.96,2500 GUELPH ST,Residential,56.262,0.0546796360384882,0.0738240766741636,0.0813393714025476,0.041817026368416,0.1651004337291743,0.0239125221148819,0.0632939816390953,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3.232,2900 WILLOW ST,Residential,51.194,0.0673046790925249,0.0671738736776357,0.0585678231529489,0.0603808141217438,0.0911368392011852,0.1120896815297462,0.1313853544477458,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.967,1500-1600 E 13TH AV,Residential,236.278,0.0438261365411605,0.3100401269154763,0.0846320173352687,0.0578733753769574,0.054629638797744,0.0859905313474297,0.1123587692370098,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.987,5100-5300 PRINCE ALBERT ST,Residential,195.402,0.0965783182821493,0.2564028542860216,0.0792484946851388,0.0972402522617445,0.281909721341518,0.0950236663137503,0.1457724574840896,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16.316,1000 BEACH AV,Arterial,67.044,0.0442972851343456,0.0837206494839138,0.0693697810514588,0.0014310503070586,0.1224312054963714,0.0578945941045061,0.1075744164248534,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.162,1000 SCHOOL GREEN,Residential,114.477,0.1298357564202148,0.0900874184142914,0.0581876637497837,0.0841889317147443,0.1149427750664523,0.0878644801095015,0.2390097512426279,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.764,2600 ETON ST,Residential,191.449,0.2109273552227458,0.2512170606312706,0.2237447563217017,0.2225540143234965,0.412007721049354,0.0599429626151476,0.1055215994877374,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.454,500 W GEORGIA ST,Arterial,49.676,0.0112184300161097,0.065181962046079,0.0896927924104666,0.0069969678034352,0.0224849587789771,0.0354056136570663,0.0179907601507234,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.0714285714285714,0.0357142857142857,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0
0.759,3800 W 1ST AV,Residential,140.88,0.0726348387208983,0.1848593720885678,0.0504611178393291,0.2558402562778989,0.657620616303155,0.1738507573167223,0.1697137790809696,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.839,1100 E 35TH AV,Residential,40.542,0.2300183459112719,0.0531963751932206,0.1514361103331205,0.2345519802594199,0.2855732998506762,0.1183049803751194,0.1657559132572569,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.331,3000 KNIGHT ST,Arterial,8.264,0.1579127340873988,0.0108413530302513,0.1859763075349921,0.1643188897459309,0.0976492196143734,0.0948476512626022,0.1122798147394284,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.832,1500 W 71ST AV,Residential,47.45,0.0077054690816888,0.0622610165310294,0.0777138920331778,0.8997169201765691,0.2372429543932627,0.0257343576593933,0.0171845550515667,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,1.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.25,0.5,0.0,1.0,0.0,1.0,0.0,0.0
0.826,900 W 57TH AV,Collector,177.572,0.3509628419981297,0.2330064218811099,0.1953833131745405,0.7160472536000689,0.1527775988111613,0.0438101994075046,0.0643116978693875,0.0935997040325564,0.0485080111715419,0.0032467532467532,0.0,0.6666666666666666,0.7500000000000003,0.2676077888691983,0.0712605608554305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.826,900 ROBSON ST,Arterial,54.707,0.0275719759450225,0.0717823016420805,0.0303219794977706,0.0095469305358849,0.037179285983333,0.0291110814503002,0.0198125084206058,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0
1.089,2500 NAPIER ST,Residential,193.017,0.0985256496462037,0.2532719576108607,0.1891370614298803,0.1938931419438896,0.233900566328743,0.1196530110538515,0.2299712721525314,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.911,4200 BALACLAVA ST,Residential,52.823,0.1878168489818128,0.069310126731769,0.0,0.5099668549140602,0.5950732532590726,0.095311352545385,0.2080914597310331,0.2488901220865704,0.010730560047038,0.5259740259740258,0.09,0.3111111111111115,0.6718750000000002,1.0,0.0251109264920265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.774,0-100 E 59TH AV,Residential,48.129,0.3886991422735202,0.0631533089615028,2.3275065499913497e-06,0.2677670535955803,0.1809330338268607,0.0160907535730789,0.0174308351357655,0.5277469478357381,0.2587093929148905,0.6201298701298701,0.434,0.1666666666666666,0.2500000000000003,0.6372717832175568,0.1927217973496884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0
1.72,2900 CYPRESS ST,Residential,51.242,0.1273939830256063,0.0672368590256691,0.0073192322642061,0.1206275595601602,0.3338084275326944,0.1372061253237799,0.1313781109158577,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.794,1900 CORNWALL AV,Arterial,43.197,0.0002304497403713,0.0566789400615681,0.0994442690194137,0.034291757079358,0.2648825586399754,0.0138626476386065,0.0469511249929375,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.755,1300 W BROADWAY,Arterial,172.603,0.0378198460707542,0.2264848139701502,0.08338990467309,0.0020615274852613,0.1978755585058296,0.0230021361101524,0.0625116801951697,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,1.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.806,300 KASLO ST,Residential,50.262,0.0308051050518496,0.0659509081699869,2.3275065499913497e-06,0.1708274223021778,0.3450020772937751,0.0441255375504979,0.056782770824792,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0
22.509,0 W 1ST AV,Residential,11.65,0.0030169660080421,0.0152844444561083,0.0,0.0073643278079711,0.0729652999027612,0.0508757945271549,0.000249177496954,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,0.0,0.0,1.0,0.0,0.1428571428571428,0.0714285714285714,0.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0
0.8,3500 EUCLID AV,Residential,83.467,0.0933545065502698,0.0360328678541154,0.1588523220369096,0.104075983278623,0.0593650276504552,0.1002993319404569,0.2240764859019139,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.261,900 SALSBURY DRIVE,Residential,50.33,0.0454190970780401,0.0660401374130342,0.1363817979677764,0.0292718593967972,0.1891185072023023,0.0812966193943061,0.1148418519682849,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.786,2100 HEMLOCK ST,Secondary Arterial,44.431,0.0564334765827968,0.0582981883839271,0.2576774743140256,0.0416120843723164,0.1773060775390084,0.0416990823287801,0.0053254446442049,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0
2.51,200 N GARDEN DRIVE,Residential,50.217,0.0490609483659032,0.0658905472114549,0.1798169493681983,0.1742006966846645,0.3746545473337462,0.0508125141915458,0.0641740707635117,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.932,1800 E PENDER ST,Residential,197.567,0.0338627569304964,0.0149511469894315,0.2230271084687877,0.10240130595891,0.2535071541509321,0.0539978016730469,0.0747090635417104,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.862,1700 NELSON ST,Residential,55.331,0.0350864388402849,0.0726011111665148,0.0946146929281816,0.0130330116078674,0.1746420143957883,0.0673281500180003,0.096478774278508,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.848,1700 BURRARD ST,Arterial,49.201,0.0147835682502373,0.0645573573447476,7.758355166637831e-07,0.0076082501260954,0.2393457480855055,0.0729654175624733,0.0177959091429308,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,1.0,1.0,0.0,1.0,0.0
1.107,5100-5200 JOYCE ST,Secondary Arterial,104.217,0.0035573737550045,0.0918405106012214,0.0834566265275231,0.1346823280938268,0.010192642378719,0.0089842123539168,0.0501259650195358,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,1.0,0.0,0.0,1.0,0.1428571428571428,0.0,0.0,0.25,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.323,200 E 19TH AV,Residential,118.721,0.0348510198332749,0.1557811364131419,0.0866864297833944,0.0198696285411555,0.1721913096011392,0.0650532485412287,0.1090419559854028,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.541,2000-2100 SPRUCE ST,Residential,37.437,0.0940210094381902,0.0491233226870599,0.0527862968827704,0.0496116142460083,0.1339590669363328,0.0082684532637497,0.1256919383836203,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.829,2500 TRAFALGAR ST,Residential,46.873,0.0106845444316106,0.0615051923546285,1.5516710333275662e-06,0.0010069916523049,0.4502291126856254,0.0144624814080778,0.0169752169799977,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,1.0,0.0,0.2142857142857142,0.4642857142857143,0.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,1.0,1.0
3.713,1100-1300 MAIN ST,Arterial,238.909,0.0333642773707982,0.3134938234993084,0.0,0.0316771224490037,0.0106871780042055,0.02584602883988,0.0865261614641206,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.724,2300-2400 E 38TH AV,Residential,189.499,0.150619714136725,0.2486556564779118,1.5516710333275662e-06,0.4156513080260484,0.1642158036278515,0.0473150791722081,0.1396473269194273,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.803,8000-8200 ONTARIO ST,Residential,195.865,0.2364821194916067,0.2570117126503447,0.0488039331757352,0.2738408965001577,0.102370095216419,0.1097206572008502,0.1620682311729741,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.621,1900 KAMLOOPS ST,Residential,50.262,0.1796809171775435,0.0659509081699869,0.2933395296729931,0.3122323794179175,0.150135373362868,0.0703384859834056,0.2000236139139555,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.624,2900 COLUMBIA ST,Residential,41.131,0.123462050797707,0.0539705700961313,0.0624594141045345,0.0964060143093218,0.0733182296058648,0.2033011064486916,0.1670365696950908,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.131,1100 PENDRELL ST,Residential,221.389,0.0386112017829728,0.2905041714671124,0.0853822502798826,0.029756750978347,0.1165541528039125,0.0614499917841917,0.1130041679282484,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.928,3300 HEATHER ST,Residential,50.137,0.0295239659965507,0.0657855716313992,7.758355166637831e-07,0.0859087907713496,0.1050766130087826,0.0958197223003625,0.1272978294032344,0.0,0.8234602381302366,0.7759740259740259,0.81,0.4222222222222227,0.3671875000000003,0.0,0.0935225761501348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.917,700 THURLOW ST,Arterial,55.073,0.0255410987856044,0.0722625649208353,0.1722959998696596,0.0014907020119752,0.0402254409688449,0.0415831570080844,0.0199450650541598,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0
11.232,300 CAMBIE ST,Arterial,17.37,0.0027197417472127,0.0227901984300902,0.0,0.0034503491101264,0.0460163636223066,0.0253961535127765,0.0062902830917132,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
2.011,2900 FRASER ST,Secondary Arterial,50.353,0.0343860828233882,0.066071630087051,0.2977439479010934,0.2229857509204671,0.1521953054923973,0.0084902003221447,0.0182703604816079,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0
1.047,2400 DISCOVERY ST,Residential,48.192,0.0414564175128137,0.0632346650360459,0.0,0.0351203842278529,0.8121008771293279,0.0604630312556998,0.0888317776641348,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.48,1000 RICHARDS ST,Arterial,164.768,0.0254202834904501,0.2162050802931968,0.0,0.0014461108860227,0.0455551949095655,0.0802564821132016,0.0596743887545616,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.844,700 W 41ST AV,Arterial,51.43,0.0966711814524607,0.0674835516388,0.0070965674709236,0.4278630751221678,0.0503986871340575,0.0051964322653137,0.0186260178973185,0.0,0.8234602381302366,0.7759740259740259,0.81,0.4222222222222227,0.3671875000000003,0.0,0.0935225761501348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0
0.763,200 E 53RD AV,Residential,47.215,0.2645730732212122,0.0619513385698651,0.2195265386176007,0.2224512480199768,0.1604727413346738,0.0354481550591564,0.1470168962624824,0.5277469478357381,0.2587093929148905,0.6201298701298701,0.434,0.1666666666666666,0.2500000000000003,0.6372717832175568,0.1927217973496884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8.838,1700 ANDERSON ST,Residential,87.775,0.0144642928686986,0.1151765820476011,0.0544877041708141,0.0371559248317644,0.1692691276166407,0.0195078916959714,0.0278651428207182,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
2.393,1000 E PENDER ST,Residential,98.219,0.0756412450373331,0.1288811440238714,0.2427977249399309,0.0459572090561919,0.2099980563095136,0.0608639839703996,0.0838076639464789,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3.436,700 E KING EDWARD AV,Arterial,53.54,0.0072706582507995,0.063502352765188,0.3359980697212345,0.2310735771296544,0.2508508223655432,0.0071714168573496,0.0175271741098785,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,1.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.5,0.25,0.5,0.0,1.0,0.0,0.0,1.0,0.0
4.037,1200 NELSON ST,Residential,29.182,0.0234533856390057,0.0382898428253127,0.024106761173777,0.0304415643630083,0.1047105264335802,0.1702841925189881,0.1709386603232643,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.868,1000 E 39TH AV,Residential,165.456,0.156858938980822,0.2171078702816757,0.0669359850356845,0.1373388961009047,0.3193463123389893,0.1187229496506553,0.1638421721323943,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.209,300 CLARK DRIVE,Arterial,50.228,0.0189571310684451,0.0659062935484633,0.1157779341517363,0.0892466284974503,0.2448348765078352,0.0456905293798899,0.0583292648829227,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.089,600 BROUGHTON ST,Arterial,60.284,0.0220883902091781,0.0791017239614634,0.0533154167051351,0.0020181175811883,0.0924601221310389,0.0220311286074444,0.0218327294642249,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0
0.916,3000 HEATHER ST,Residential,22.333,0.061335968701074,0.0293039331725457,7.758355166637831e-07,0.0620773440462283,0.0791190538228648,0.0972751700193722,0.1375322156080727,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0
16.833,0 ATHLETES WAY,Residential,43.001,0.0079958606008899,0.0564217498904317,0.0438098799549705,0.0142718180540314,0.0604650506681995,0.1300187554406465,0.1085131781575642,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,0.0,0.0,1.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.977,2200 ST. GEORGE ST,Residential,50.284,0.0723546963141396,0.0659797764545022,0.0801306196675855,0.0749821930801659,0.1381277608237992,0.1223235475700617,0.1675269568039219,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.745,1400-1500 MAIN ST,Arterial,142.561,0.0184195185339669,0.1225799848310287,0.0190630544799458,0.0397814857645045,0.0123770900606884,0.0409923632865572,0.0338330887434065,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.964,3300 NOOTKA ST,Residential,41.324,0.1716512034476772,0.054222511488265,0.3139961503041663,0.6194593311212985,0.078643778773028,0.1037972987273207,0.1453704414642944,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.991,3300 W 1ST AV,Residential,145.803,0.0533649544333778,0.1913206190409956,0.0397181234400857,0.1902402132814225,0.5605204587326568,0.1552660140461074,0.2237729819157983,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.482,700 JACKSON AV,Residential,50.774,0.0251460420878249,0.0666227518823433,0.0584219660758162,0.069664332178492,0.0969896127172969,0.0647969365936354,0.0911113171493514,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.284,300 ALEXANDER ST,Residential,188.928,0.0115818076390672,0.247907705470015,0.0,0.0017564769348709,0.1446623858454843,0.0759156637974263,0.094176055491249,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,0.0,1.0,0.0,0.1428571428571428,0.0357142857142857,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
