id,left,top,right,bottom,bikeway,lane,RackDist,InterDist,Arterial,Collector,Residentia,Secondary,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Commercial,Comprehens,Historical,Industrial,Limited_Ag,Multiple_D,One-Family,Other,Two-Family,NUM_Racks,NUM_Thefts
67250,1206582.6237751893,475057.0313271349,1206617.2647913408,475027.0313271349,0.0,0.0,0.1056010614896097,0.1523287079187051,0.0,0.0,1.0,0.0,0.1354975952645209,0.0754079082757606,0.0422077922077921,0.054,0.7000000000000005,0.8359375000000004,0.2207975453603087,0.1182616924932576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
71512,1206868.4121584382,472282.0313271348,1206903.05317459,472252.0313271348,0.0,1.0,0.1242687379873475,0.0638477262019052,0.0,0.0,1.0,0.0,0.1110802811690714,0.0116125238865206,0.0,0.206,0.5111111111111113,0.7890625000000003,0.6420733593700213,0.0122396887206452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
186497,1214766.563840952,479212.0313271348,1214801.2048571035,479182.0313271348,0.0,0.0,0.2353012396882282,0.0217602318257339,1.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
171407,1213727.3333564107,477112.0313271348,1213761.9743725625,477082.0313271348,0.0,0.0,0.079425003121685,0.1252457657440635,0.0,0.0,1.0,0.0,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
130055,1210895.430286036,478327.0313271349,1210930.0713021876,478297.0313271349,0.0,0.0,0.0023097551782044,0.093901112721012,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,5
119700,1210167.968946857,470617.0313271349,1210202.6099630084,470587.0313271349,0.0,0.0,0.1096866761814848,0.0323542852689341,0.0,0.0,1.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
93566,1208375.296361023,470122.0313271348,1208409.9373771744,470092.0313271348,1.0,0.0,0.0349853368327325,0.1741385357144122,0.0,0.0,1.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
203815,1215935.6981360612,471307.0313271349,1215970.3391522127,471277.0313271349,0.0,1.0,0.5042609541970035,0.3561770009316957,0.0,0.0,1.0,0.0,0.3950240473547909,0.4514184918418344,0.4935064935064933,0.144,0.4555555555555557,0.6171875,0.6891777317885928,0.1233055671619962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
128041,1210739.5457133544,470527.0313271349,1210774.186729506,470497.0313271349,0.0,0.0,0.1792900412996012,0.0662460456070369,1.0,0.0,0.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
110802,1209570.4114182456,476062.0313271348,1209605.0524343972,476032.0313271348,1.0,0.0,0.0355554090340981,0.0695459488948955,0.0,0.0,1.0,0.0,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
114138,1209804.2382772674,478297.0313271349,1209838.8792934187,478267.0313271349,0.0,0.0,0.0044818061194362,0.0258802399027918,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
40317,1204737.9896651283,475792.0313271348,1204772.63068128,475762.0313271348,0.0,0.0,0.0602747783020134,0.1203977596791849,0.0,0.0,1.0,0.0,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
135571,1211259.1609556251,472027.0313271349,1211293.8019717766,471997.0313271349,0.0,0.0,0.2275804665372869,0.032637690811638,1.0,0.0,0.0,0.0,0.5277469478357381,0.2587093929148905,0.6201298701298701,0.434,0.1666666666666666,0.2500000000000003,0.6372717832175568,0.1927217973496884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
115282,1209882.180563608,478102.0313271348,1209916.8215797592,478072.0313271348,1.0,0.0,0.0269663989991936,0.1532550897864185,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53588,1205647.316339102,475597.0313271349,1205681.9573552536,475567.0313271349,0.0,0.0,0.0588163387244153,0.0483525281545693,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
134349,1211181.2186692846,474592.0313271348,1211215.859685436,474562.0313271348,1.0,0.0,0.0067078301196509,0.0336048122261151,1.0,0.0,0.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
139223,1211518.9685767605,476167.0313271349,1211553.6095929125,476137.0313271349,0.0,0.0,0.0653794626967391,0.0491318933970051,1.0,0.0,0.0,0.0,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
124090,1210479.7380922192,475357.0313271349,1210514.3791083707,475327.0313271349,0.0,0.0,0.1020096649702593,0.0730548637704981,0.0,0.0,1.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
116391,1209960.1228499487,478927.0313271349,1209994.7638661002,478897.0313271349,1.0,0.0,0.0033002337471073,0.0192308373571016,1.0,0.0,1.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,97
38012,1204582.1050924473,476722.0313271348,1204616.7461085988,476692.0313271348,1.0,0.0,0.1182718935149473,0.0231595466928344,0.0,0.0,1.0,0.0,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192987,1215208.2367968822,477787.0313271349,1215242.8778130335,477757.0313271349,0.0,0.0,0.1855179488137013,0.0916675227875769,0.0,0.0,0.0,1.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
159732,1212921.9297308917,474877.0313271349,1212956.570747043,474847.0313271349,0.0,0.0,0.0028036816044644,0.1295907269706427,1.0,0.0,0.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,3
83890,1207725.777308185,476137.0313271349,1207760.4183243364,476107.0313271349,0.0,0.0,0.0029895239751245,0.0617806370248086,1.0,0.0,0.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,5
157731,1212792.0259203236,478072.0313271348,1212826.666936475,478042.0313271348,0.0,0.0,0.0084349680071046,0.0324145089467587,1.0,0.0,0.0,0.0,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
40291,1204737.9896651283,476572.0313271348,1204772.63068128,476542.0313271348,1.0,0.0,0.0588455133508925,0.1012484014156106,1.0,0.0,0.0,0.0,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
202944,1215883.7366118345,474697.0313271349,1215918.377627986,474667.0313271349,0.0,0.0,0.2050092250168921,0.0132492091214073,0.0,0.0,1.0,0.0,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
97544,1208661.084744272,475837.0313271349,1208695.7257604236,475807.0313271349,0.0,0.0,0.0313609729854628,0.1487330000956493,0.0,0.0,0.0,1.0,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
106693,1209284.623034997,474247.0313271349,1209319.2640511482,474217.0313271349,1.0,0.0,0.2079514860971235,0.0464731951495141,0.0,0.0,1.0,0.0,0.0,0.8234602381302366,0.7759740259740259,0.81,0.4222222222222227,0.3671875000000003,0.0,0.0935225761501348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
128356,1210765.526475468,472462.0313271348,1210800.1674916197,472432.0313271348,1.0,0.0,0.160494579937893,0.0355514540475625,0.0,0.0,1.0,0.0,0.0935997040325564,0.0485080111715419,0.0032467532467532,0.0,0.6666666666666666,0.7500000000000003,0.2676077888691983,0.0712605608554305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
89203,1208089.507977774,475927.0313271349,1208124.1489939257,475897.0313271349,0.0,0.0,0.0660860721500182,0.0880062774327708,0.0,0.0,1.0,0.0,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
101519,1208920.8923654072,470287.0313271349,1208955.5333815585,470257.0313271349,1.0,0.0,0.1029350841221179,0.0278711638402868,0.0,0.0,1.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
136168,1211311.1224798523,476857.0313271349,1211345.7634960038,476827.0313271349,1.0,0.0,0.0327709826831087,0.1120904347086768,0.0,0.0,1.0,0.0,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
130168,1210895.430286036,474937.0313271349,1210930.0713021876,474907.0313271349,1.0,0.0,0.0828366839419355,0.0082435587233997,0.0,0.0,1.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
185597,1214688.6215546115,472087.0313271349,1214723.2625707632,472057.0313271349,0.0,0.0,0.2404636898433789,0.036476064630634,0.0,0.0,0.0,1.0,0.4272105068442471,0.0679112156401587,0.2532467532467531,0.176,0.6000000000000006,0.6874999999999999,0.481525661414441,0.1978119680825304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
93782,1208401.277123137,474997.0313271349,1208435.9181392882,474967.0313271349,0.0,0.0,0.138695882526616,0.0273929169869739,1.0,0.0,1.0,0.0,0.0085090640029596,0.0633544024694987,0.0616883116883116,0.054,0.6111111111111112,0.7968750000000004,0.3337445553926212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
201903,1215805.7943254935,471832.0313271348,1215840.435341645,471802.0313271348,0.0,0.0,0.3776480349722083,0.0437595870781242,0.0,0.0,1.0,0.0,0.3950240473547909,0.4514184918418344,0.4935064935064933,0.144,0.4555555555555557,0.6171875,0.6891777317885928,0.1233055671619962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
158282,1212818.0066824371,472897.0313271349,1212852.6476985891,472867.0313271349,1.0,0.0,0.2356382066240405,0.0197250257721915,1.0,0.0,1.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
205184,1216039.6211845153,475717.0313271349,1216074.2622006668,475687.0313271349,1.0,1.0,0.2607893603638193,0.0652293282225867,0.0,0.0,0.0,1.0,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
174831,1213961.1602154328,476707.0313271349,1213995.8012315845,476677.0313271349,1.0,0.0,0.1677599371695244,0.0467530581229342,0.0,0.0,1.0,0.0,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
46108,1205127.7010968311,472597.0313271349,1205162.3421129829,472567.0313271349,1.0,0.0,0.0624625835415429,0.0205823275388708,1.0,0.0,1.0,0.0,0.2488901220865704,0.010730560047038,0.5259740259740258,0.09,0.3111111111111115,0.6718750000000002,1.0,0.0251109264920265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
110051,1209518.4498940185,475852.0313271348,1209553.0909101702,475822.0313271348,0.0,0.0,0.0910974794289708,0.1381602020681519,0.0,0.0,0.0,1.0,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
113899,1209778.2575151536,474112.0313271348,1209812.8985313051,474082.0313271348,1.0,1.0,0.1830378138168697,0.0906384064106333,0.0,0.0,1.0,0.0,0.0,0.8234602381302366,0.7759740259740259,0.81,0.4222222222222227,0.3671875000000003,0.0,0.0935225761501348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
203975,1215961.6788981748,477892.0313271348,1215996.3199143263,477862.0313271348,0.0,0.0,0.1669252511060101,0.0249202036268824,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49001,1205335.5471937396,476767.0313271349,1205370.188209891,476737.0313271349,0.0,0.0,0.0663063405799215,0.0589129271895735,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
73008,1206972.3352068923,472882.0313271348,1207006.976223044,472852.0313271348,0.0,0.0,0.0038665132470308,0.0320319114641084,1.0,0.0,0.0,0.0,0.1354975952645209,0.0754079082757606,0.0422077922077921,0.054,0.7000000000000005,0.8359375000000004,0.2207975453603087,0.1182616924932576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,9
81963,1207595.8734976172,477112.0313271348,1207630.5145137687,477082.0313271348,0.0,0.0,0.0041535915715671,0.0236997885086137,1.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,6
204777,1216013.640422402,476572.0313271348,1216048.2814385537,476542.0313271348,0.0,0.0,0.3321919246967881,0.0206620353477563,0.0,0.0,1.0,1.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
111405,1209596.3921803588,469327.0313271349,1209631.0331965107,469297.0313271349,0.0,0.0,0.2769468519994538,0.4044409648541701,0.0,0.0,1.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
173863,1213883.2179290922,471652.0313271348,1213917.8589452435,471622.0313271348,0.0,0.0,0.0081099626681479,0.0213935759048607,0.0,0.0,1.0,1.0,0.4272105068442471,0.0679112156401587,0.2532467532467531,0.176,0.6000000000000006,0.6874999999999999,0.481525661414441,0.1978119680825304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
77059,1207258.1235901408,476407.0313271349,1207292.7646062924,476377.0313271349,0.0,0.0,0.0491714989572988,0.1394001013174815,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
49397,1205361.5279558531,476272.0313271348,1205396.168972005,476242.0313271348,0.0,0.0,0.0508995120835467,0.0384563608602775,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
81610,1207569.8927355036,476317.0313271349,1207604.5337516551,476287.0313271349,1.0,0.0,0.0618989297580023,0.1013157102320028,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
200387,1215701.8712770394,471832.0313271348,1215736.5122931907,471802.0313271348,0.0,1.0,0.3934393850455532,0.0599934108211321,0.0,0.0,1.0,0.0,0.3950240473547909,0.4514184918418344,0.4935064935064933,0.144,0.4555555555555557,0.6171875,0.6891777317885928,0.1233055671619962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
74097,1207050.2774932329,474307.0313271349,1207084.9185093844,474277.0313271349,1.0,0.0,0.2246160327409328,0.0964960447213946,0.0,0.0,1.0,0.0,0.1354975952645209,0.0754079082757606,0.0422077922077921,0.054,0.7000000000000005,0.8359375000000004,0.2207975453603087,0.1182616924932576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
193796,1215260.1983211094,476257.0313271349,1215294.8393372607,476227.0313271349,0.0,0.0,0.1145203282962368,0.0232233129399428,1.0,0.0,0.0,1.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
185832,1214714.6023167253,476422.0313271348,1214749.2433328768,476392.0313271348,0.0,0.0,0.1107363792421365,0.0725305635164959,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33935,1204296.3167091983,473947.0313271349,1204330.9577253498,473917.0313271349,0.0,0.0,0.2255963001905686,0.1201054977132715,0.0,0.0,1.0,0.0,0.2488901220865704,0.010730560047038,0.5259740259740258,0.09,0.3111111111111115,0.6718750000000002,1.0,0.0251109264920265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
101905,1208946.8731275208,470092.0313271348,1208981.5141436723,470062.0313271348,0.0,1.0,0.082304830501255,0.0863200144536826,0.0,0.0,1.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
90684,1208193.4310262285,476977.0313271349,1208228.0720423795,476947.0313271349,1.0,0.0,0.0467558398849819,0.0818563771560962,0.0,0.0,1.0,0.0,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
206969,1216169.5249950828,479032.0313271348,1216204.1660112345,479002.0313271348,1.0,0.0,0.1773627654745136,0.0162798771436972,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
